Cedula,Departamento,Sector_Productivo,Producto,Edad,Experiencia_Anios,Hectareas,Ingresos_Mensuales_COP,Monto_Prestamo_COP,Plazo_Meses,Garantia_Respaldada,Subsidio_Gobierno,Tecnologias_Usadas,Tiene_Energia_Solar,Tiene_Riego,Produccion_Anual_Ton,Exporta_Productos,Tasa_Interes_EA,Calificacion_Credito,Credito_Aprobado
70361505.0,Tolima,Tecnología_Agrícola,Sensores_Humedad,21,44,36.16,11260526.0,11856339.0,48,1,1,3,0,1,166.06,1,6.0,3,1
56787763.0,Guaviare,Agricultura,Arroz,44,11,32.37,7302529.0,37839550.0,60,1,1,1,1,1,145.78,1,7.53,2,0
75732489.0,Risaralda,Porcícola,Cerdo_Mestizo,53,0,16.97,8884560.0,146931894.0,48,1,0,4,0,1,30.87,0,10.89,4,0
13693305.0,Magdalena,Porcícola,Chancho_Gordo,22,20,37.87,10635111.0,40829091.0,12,0,1,2,0,1,70.45,0,8.02,3,1
23470137.0,Tolima,Piscicultura,Trucha,50,18,32.61,9209101.0,104739920.0,36,1,1,4,0,1,113.49,0,6.0,3,1
14466271.0,Tolima,Ganadería,Leche,66,20,32.05,13277506.0,23185723.0,24,0,1,1,1,1,16.3,0,6.85,3,1
64717184.0,Risaralda,Agricultura,Cebolla,51,17,27.89,5867819.0,184572801.0,24,1,0,3,0,1,22.15,1,10.82,3,1
44907127.0,Caldas,Piscicultura,Trucha,47,42,1.06,5058378.0,72072320.0,12,0,1,3,1,1,186.92,1,6.0,3,1
20495300.0,Magdalena,Energía_Solar,Bomba_Solar,25,2,34.98,3836512.0,182085751.0,48,0,1,1,0,1,140.84,0,12.62,3,1
38709379.0,Boyacá,Tecnología_Agrícola,Automatización_Invernadero,56,22,19.11,1336518.0,189250750.0,60,1,1,4,1,0,55.74,1,6.19,4,1
44654999.0,Quindío,Agricultura,Café,64,31,47.16,1410798.0,6195086.0,48,0,1,2,0,0,66.14,1,9.49,4,1
37451727.0,Bolívar,Agricultura,Cacao,43,9,40.99,13154784.0,95506362.0,48,0,1,0,0,0,77.5,1,9.47,3,1
84815222.0,Quindío,Tecnología_Agrícola,Automatización_Invernadero,74,39,29.59,10433183.0,9807931.0,24,0,1,3,0,0,15.94,1,6.27,5,1
38997889.0,Vaupés,Porcícola,Cerdo_Encaste,54,14,12.98,10179560.0,182195089.0,24,0,0,1,1,0,148.1,0,13.1,4,1
58978079.0,Huila,Energía_Solar,Secador_Solar,51,4,10.58,9527928.0,106089471.0,60,1,0,4,0,1,36.19,0,12.29,2,0
21726298.0,Tolima,Agricultura,Cacao,24,3,17.35,12858912.0,19614082.0,24,1,1,2,0,0,161.22,0,6.0,2,0
94607827.0,Sucre,Piscicultura,Tilapia,57,27,24.09,7619790.0,26503962.0,48,1,1,4,1,0,169.33,0,6.0,2,0
65723671.0,Arauca,Porcícola,Cerdo_Mestizo,45,3,15.16,13159834.0,79784260.0,12,1,1,2,0,1,128.05,0,6.0,3,1
99843595.0,Tolima,Porcícola,Lechón,56,14,25.99,5904119.0,188345668.0,60,1,1,0,0,0,154.2,0,6.26,3,1
66564401.0,Guaviare,Ganadería,Leche,56,16,8.69,13959247.0,140117285.0,12,1,1,0,0,1,35.2,1,6.0,4,1
56673570.0,Boyacá,Agricultura,Café,45,43,48.9,10720929.0,174185679.0,48,1,1,1,0,0,115.61,0,6.0,5,1
88547323.0,Atlántico,Piscicultura,Pez_Libri,31,2,5.84,4451915.0,76459046.0,60,1,0,1,0,0,135.68,1,15.26,1,0
25033888.0,Sucre,Agricultura,Café,70,9,46.63,8810006.0,13426671.0,12,1,0,2,1,1,132.65,0,10.48,3,1
99132960.0,Norte de Santander,Ganadería,Carne_Ovina,67,41,45.72,8369034.0,194991939.0,60,1,1,2,0,1,24.34,0,6.0,3,1
71704882.0,Vaupés,Tecnología_Agrícola,Sensores_Humedad,55,22,26.51,2758163.0,8348733.0,48,0,1,2,1,1,69.53,0,8.52,5,1
44958762.0,Risaralda,Ganadería,Leche,21,17,36.38,9195649.0,189792072.0,60,0,1,2,0,0,65.68,0,8.2,3,1
27028708.0,Córdoba,Energía_Solar,Secador_Solar,59,0,22.08,5269956.0,76892098.0,48,1,0,0,0,0,114.93,0,14.64,2,0
14035851.0,Bolívar,Agricultura,Cebolla,35,34,31.69,1543352.0,6967629.0,60,1,1,1,0,1,153.28,1,7.7,2,0
57685442.0,Cundinamarca,Porcícola,Lechón,61,30,17.36,14270917.0,139385660.0,60,0,1,1,1,0,114.55,0,7.14,4,1
44045504.0,Vichada,Tecnología_Agrícola,Automatización_Invernadero,65,43,15.41,9909163.0,196205359.0,24,1,0,3,0,0,151.21,1,7.84,3,1
92396202.0,Sucre,Agricultura,Maíz,42,0,29.12,13252249.0,193297016.0,48,1,1,1,1,0,20.69,0,6.0,4,0
45610155.0,Vichada,Agricultura,Maíz,24,2,25.16,10399995.0,36382717.0,36,1,1,1,1,1,175.75,0,6.0,3,1
39469068.0,Cauca,Ganadería,Cuero,55,2,29.19,5869168.0,40343322.0,60,0,1,4,0,1,107.79,1,10.05,2,0
40185054.0,Chocó,Agricultura,Hortalizas,45,36,14.69,8080171.0,115280088.0,12,0,1,4,0,0,8.46,0,6.0,3,1
19702701.0,Tolima,Porcícola,Lechón,22,18,18.66,10395604.0,129274441.0,24,1,1,3,0,0,129.0,0,6.0,5,1
88262145.0,Chocó,Tecnología_Agrícola,Drones_Agrícolas,20,28,4.65,14435583.0,149186493.0,24,1,1,2,1,1,103.95,0,6.0,3,1
43127676.0,Magdalena,Ganadería,Carne_Caprina,61,24,3.09,4402106.0,40304820.0,60,0,1,3,0,0,44.85,0,10.44,4,1
12976242.0,Quindío,Agricultura,Yuca,48,32,13.05,13224674.0,192006382.0,36,1,1,3,1,1,153.12,0,6.0,3,1
47317456.0,Cundinamarca,Ganadería,Cuero,64,35,4.18,13921905.0,129554155.0,24,1,0,0,0,1,186.78,0,9.75,3,1
37812615.0,Quindío,Porcícola,Cerdo_Mestizo,59,28,5.64,10319900.0,170174149.0,48,1,1,1,1,1,65.21,0,6.0,4,1
54653148.0,Caquetá,Agricultura,Café,37,25,40.74,14023986.0,110312814.0,60,1,1,0,0,0,99.29,0,6.0,3,1
14833177.0,Cundinamarca,Piscicultura,Tilapia,36,3,2.42,6449876.0,85783985.0,60,1,0,1,0,1,26.51,1,11.86,3,1
18454561.0,Cundinamarca,Piscicultura,Tilapia,65,13,33.12,14332830.0,195550667.0,36,1,1,3,1,0,186.03,0,6.0,1,0
55932658.0,Antioquia,Piscicultura,Trucha,28,26,13.99,10779517.0,118513667.0,48,0,0,1,1,0,64.44,1,13.75,2,0
12597480.0,Atlántico,Agricultura,Hortalizas,57,32,43.64,1396482.0,174040349.0,48,0,1,2,0,0,39.76,0,10.06,3,1
33151417.0,Vaupés,Porcícola,Chancho_Gordo,20,21,24.51,13677594.0,190892017.0,36,0,0,2,1,0,96.21,1,9.74,3,1
49673332.0,Norte de Santander,Agricultura,Cebolla,40,2,15.63,7679514.0,136694152.0,12,0,0,3,1,0,9.61,1,13.91,3,1
29699313.0,Vichada,Agricultura,Yuca,24,22,26.12,7336643.0,112043042.0,48,1,1,4,0,1,51.31,0,6.0,3,1
26934380.0,Antioquia,Energía_Solar,Placa_Fotovoltaica,40,20,19.41,8843826.0,5684616.0,12,1,1,2,0,0,14.46,1,6.0,4,1
20617244.0,Chocó,Porcícola,Lechón,24,40,28.43,2921261.0,12803830.0,12,1,1,3,0,1,26.35,0,6.0,2,0
44086263.0,Risaralda,Agricultura,Hortalizas,63,22,6.17,7462158.0,44165987.0,60,1,1,0,1,0,23.32,0,6.18,4,1
80098339.0,Guaviare,Agricultura,Maíz,51,3,49.85,12602006.0,41271644.0,60,1,1,4,0,0,174.61,0,6.0,3,1
60234072.0,Vaupés,Agricultura,Plátano,59,20,21.57,1019851.0,54677965.0,24,0,1,2,0,0,186.16,1,9.95,4,1
13369720.0,Córdoba,Agricultura,Papa,36,36,17.74,4675424.0,64462254.0,60,0,1,3,0,1,95.43,1,9.64,4,1
SIN_CEDULA,Tolima,Agricultura,Cebolla,26,42,35.66,834855.0,75212771.0,48,0,1,3,0,1,126.45,0,10.39,4,1
83963364.0,Vaupés,Agricultura,Cebolla,65,30,18.51,6703101.0,87004850.0,48,1,0,0,0,1,139.48,0,13.61,4,1
12640328.0,Huila,Ganadería,Leche,68,20,41.75,11142080.0,24278936.0,12,0,1,0,0,1,78.87,0,7.15,3,1
35856919.0,Arauca,Porcícola,Cerdo_Mestizo,35,25,22.99,12142560.0,13260577.0,48,1,1,4,0,0,74.67,0,6.0,3,1
67658082.0,Atlántico,Piscicultura,Tilapia,58,40,36.12,14221695.0,136419168.0,60,1,1,2,1,0,135.44,0,6.0,4,1
65395426.0,Córdoba,Porcícola,Cerdo_Encaste,65,34,5.82,9440766.0,109780291.0,60,0,0,3,1,1,75.97,0,12.37,3,1
37348975.0,Putumayo,Agricultura,Maíz,62,37,42.38,4415702.0,91608119.0,60,0,1,4,0,1,116.62,0,9.37,3,1
21552291.0,Valle del Cauca,Tecnología_Agrícola,Sensores_Humedad,59,23,36.92,13922901.0,128715789.0,36,1,1,4,0,0,103.52,1,6.0,3,1
10070640.0,Córdoba,Energía_Solar,Secador_Solar,42,10,10.98,11809484.0,166397484.0,48,1,1,0,1,0,105.37,0,6.0,3,1
87498463.0,Quindío,Avicultura,Codorniz,69,40,7.69,8956884.0,88400117.0,24,1,1,3,0,1,166.04,1,6.0,4,1
72976036.0,Nariño,Avicultura,Codorniz,31,28,16.16,10678091.0,130018296.0,48,0,1,1,1,1,141.11,0,6.26,1,0
95241611.0,Quindío,Tecnología_Agrícola,Riego_Goteo,61,2,48.82,13925292.0,190946584.0,48,1,0,0,1,1,192.18,1,10.08,2,0
13741196.0,Vaupés,Piscicultura,Trucha,42,0,13.21,10915995.0,168726777.0,36,0,1,3,1,0,158.4,0,7.58,5,0
29511512.0,Arauca,Agricultura,Cacao,36,18,23.08,6030918.0,88070158.0,48,1,1,4,0,1,30.01,0,6.0,2,0
93692386.0,Caquetá,Piscicultura,Pez_Libri,56,21,1.99,10925000.0,130719783.0,12,1,1,4,1,0,147.96,1,6.0,3,1
50260456.0,Magdalena,Porcícola,Cerdo_Mestizo,72,13,20.16,1371950.0,39528830.0,60,1,0,2,1,0,133.46,1,12.77,4,1
21720477.0,Santander,Porcícola,Cerdo_Encaste,32,22,28.78,6287101.0,114301826.0,60,1,1,1,1,0,129.56,0,7.41,1,0
23217648.0,Caldas,Piscicultura,Pez_Libri,33,43,47.68,6569787.0,196359017.0,36,1,1,0,0,0,96.67,0,6.0,5,1
32558781.0,La Guajira,Agricultura,Cebolla,44,15,26.08,3169103.0,106071447.0,60,0,1,2,1,1,13.43,0,9.29,2,0
69946863.0,Antioquia,Ganadería,Carne_Caprina,57,32,41.05,1127814.0,185889468.0,12,0,1,2,0,1,190.35,0,9.29,2,0
SIN_CEDULA,Arauca,Tecnología_Agrícola,Riego_Goteo,27,12,27.58,2694014.0,84430309.0,36,1,1,1,0,1,170.53,0,8.48,1,0
42425301.0,Caldas,Piscicultura,Pez_Gato,21,37,2.52,10095625.0,199774741.0,24,1,0,0,0,0,97.87,0,10.68,4,1
80373772.0,Córdoba,Piscicultura,Trucha,68,11,16.09,12192501.0,117947907.0,60,1,1,0,1,1,32.56,0,6.0,5,1
98146618.0,Magdalena,Agricultura,Cebolla,36,37,28.99,14832490.0,13242454.0,48,0,1,4,1,1,165.07,0,6.0,4,1
36778642.0,Córdoba,Ganadería,Cuero,45,38,47.55,5718362.0,119417185.0,12,1,0,0,1,0,86.7,0,10.21,4,1
70995760.0,Guainía,Energía_Solar,Iluminación_Solar,38,32,43.03,9311185.0,58541676.0,12,0,0,2,0,1,78.63,1,10.68,2,0
56547339.0,Arauca,Porcícola,Chancho_Gordo,64,32,11.8,14107459.0,11333858.0,60,1,0,4,0,0,133.41,0,11.16,5,1
24573458.0,Huila,Avicultura,Codorniz,31,28,11.4,3171993.0,165066394.0,24,0,1,0,1,0,151.98,0,9.16,4,1
57911176.0,Antioquia,Ganadería,Carne_Bovina,50,4,10.46,10990567.0,58767279.0,48,1,0,1,0,0,13.51,0,13.47,3,1
39264326.0,Magdalena,Piscicultura,Trucha,65,5,46.16,11520698.0,160326968.0,24,1,1,2,1,0,153.74,0,6.0,4,1
SIN_CEDULA,Santander,Agricultura,Papa,27,30,42.71,2063453.0,61202429.0,24,1,0,3,0,0,147.05,0,11.01,5,1
63953229.0,Caquetá,Porcícola,Lechón,36,15,38.86,13029741.0,42893639.0,60,1,1,1,1,1,118.25,0,6.0,4,1
98132318.0,Bolívar,Ganadería,Cuero,47,30,19.94,12346092.0,194917437.0,48,0,1,1,1,0,68.35,1,6.3,2,0
66294783.0,Caquetá,Ganadería,Leche,39,24,25.47,1274323.0,75520839.0,60,1,1,0,0,0,33.8,1,8.27,5,1
69145779.0,Quindío,Piscicultura,Pez_Libri,20,32,23.48,2093399.0,122268361.0,60,0,1,4,0,1,21.43,1,11.14,2,0
56977874.0,Caldas,Tecnología_Agrícola,Drones_Agrícolas,54,12,13.04,1497602.0,123946391.0,12,1,1,4,0,0,1.24,0,6.12,4,1
39365614.0,Sucre,Agricultura,Maíz,58,9,25.5,5553358.0,114292329.0,60,1,0,2,1,1,42.09,0,12.69,2,0
99268367.0,Tolima,Avicultura,Codorniz,35,23,2.01,8031904.0,183365670.0,36,1,1,0,1,1,82.86,1,6.0,5,1
57010676.0,Córdoba,Agricultura,Arroz,28,9,7.02,8359338.0,136516009.0,48,1,0,4,1,0,49.49,0,10.36,3,1
61371106.0,Guaviare,Ganadería,Carne_Caprina,65,40,44.39,4600868.0,83727936.0,12,1,0,3,0,1,62.49,0,8.82,4,1
47327243.0,Meta,Agricultura,Yuca,19,30,37.71,13744676.0,173164175.0,48,0,1,0,1,0,78.7,0,7.73,2,0
79426200.0,Boyacá,Ganadería,Carne_Bovina,29,12,21.43,6029332.0,40307265.0,12,1,0,0,1,1,62.34,1,11.2,4,1
79872506.0,Huila,Piscicultura,Pez_Libri,71,2,26.1,1446812.0,111126168.0,36,0,1,4,0,0,145.2,0,11.87,5,1
20198499.0,Sucre,Agricultura,Arroz,23,33,18.81,5063225.0,190357323.0,60,0,0,1,1,0,98.85,0,14.78,5,1
47342772.0,Nariño,Ganadería,Carne_Bovina,60,27,37.17,8341754.0,126952538.0,12,1,1,0,0,0,4.85,1,6.58,2,0
54362902.0,Santander,Tecnología_Agrícola,Automatización_Invernadero,57,18,39.32,6596750.0,164308848.0,12,1,0,1,0,1,46.11,1,11.72,3,1
10197775.0,Cesar,Agricultura,Hortalizas,61,22,38.28,4688564.0,132444341.0,12,0,0,2,0,0,142.22,0,14.12,3,1
45940920.0,Santander,Avicultura,Pollo_Parrillero,46,44,36.27,2664790.0,168677318.0,36,1,0,2,0,0,60.89,1,12.21,3,1
94673574.0,Vaupés,Ganadería,Carne_Caprina,47,31,10.62,12432136.0,189175137.0,48,1,1,4,1,1,184.11,0,6.0,4,1
33614649.0,Santander,Porcícola,Cerdo_Mestizo,19,12,17.23,14945262.0,58219737.0,36,1,1,2,0,0,142.82,1,6.0,4,1
88507230.0,Huila,Agricultura,Cacao,26,32,23.76,5479498.0,38083911.0,12,1,1,4,1,1,58.7,0,6.0,3,1
27310852.0,Guaviare,Agricultura,Maíz,64,33,16.87,6219019.0,99378196.0,12,1,1,4,0,0,103.77,0,6.0,3,1
88535842.0,Caldas,Agricultura,Hortalizas,19,32,37.87,9576133.0,141863173.0,60,0,1,1,0,1,133.78,1,8.52,4,1
64564054.0,Caldas,Agricultura,Frutas,46,4,16.8,11001869.0,49302294.0,36,1,1,1,1,0,39.48,0,6.0,2,0
72989020.0,Valle del Cauca,Agricultura,Arroz,50,2,7.34,6366819.0,5799783.0,36,1,1,2,1,0,49.99,0,6.77,2,0
40773482.0,Córdoba,Porcícola,Chancho_Gordo,27,6,20.25,13649999.0,71872348.0,24,1,0,1,0,1,101.92,0,8.59,3,1
88733130.0,Chocó,Energía_Solar,Secador_Solar,51,23,49.01,8752057.0,193927570.0,48,1,1,0,1,1,185.05,1,6.0,2,0
87273675.0,Cauca,Avicultura,Codorniz,61,21,11.68,7195539.0,140518655.0,24,0,1,3,1,1,69.46,0,6.88,3,1
12276360.0,Nariño,Porcícola,Chancho_Gordo,72,44,30.8,9982753.0,83258462.0,24,0,0,0,0,0,81.02,0,11.63,5,1
59437769.0,Norte de Santander,Agricultura,Arroz,25,22,21.93,14329815.0,42552339.0,48,0,0,0,0,1,38.93,0,14.15,2,0
41665404.0,Vaupés,Agricultura,Hortalizas,54,29,4.02,12082643.0,74437486.0,60,1,1,4,0,1,119.05,0,6.0,4,1
95218477.0,Quindío,Ganadería,Carne_Caprina,71,17,24.65,1368186.0,38118689.0,60,0,1,3,1,1,148.29,1,11.19,4,1
67849484.0,Córdoba,Agricultura,Frutas,50,31,35.26,5518801.0,25729635.0,48,1,1,4,0,1,88.69,1,6.0,4,1
SIN_CEDULA,Córdoba,Piscicultura,Camarón,64,6,25.9,7481735.0,181814763.0,48,1,1,1,0,1,150.3,1,7.54,2,0
54079273.0,Guainía,Piscicultura,Pez_Gato,23,32,43.67,5266150.0,199541816.0,36,1,1,1,0,1,61.22,1,6.0,2,0
50201137.0,Cundinamarca,Ganadería,Carne_Ovina,61,4,14.8,10742663.0,37002316.0,36,1,0,3,0,1,141.69,1,10.2,2,0
82571674.0,Atlántico,Ganadería,Cuero,57,27,4.77,12533022.0,15631899.0,36,1,0,2,1,1,52.41,0,7.94,4,1
90497273.0,Nariño,Avicultura,Pavo,62,7,46.86,11185100.0,69297566.0,36,0,0,1,1,0,156.35,0,11.67,4,1
90954884.0,Risaralda,Avicultura,Pavo,36,14,19.22,14848533.0,95023540.0,12,0,0,0,0,0,166.3,0,11.06,5,1
67235484.0,Bolívar,Ganadería,Carne_Ovina,49,3,29.03,4670177.0,44940143.0,12,1,0,3,0,0,159.75,0,11.79,3,1
72182821.0,Quindío,Tecnología_Agrícola,Drones_Agrícolas,44,33,39.7,13224851.0,63777858.0,60,1,1,3,0,1,43.88,0,6.0,3,1
86835154.0,Boyacá,Tecnología_Agrícola,Riego_Goteo,18,4,16.55,11686042.0,44169793.0,12,1,1,1,1,0,139.16,0,6.0,3,1
90768647.0,Boyacá,Ganadería,Cuero,60,32,35.95,5942938.0,155980811.0,12,0,1,1,1,0,108.17,1,6.3,3,1
93273068.0,Meta,Ganadería,Cuero,69,4,7.2,11224569.0,143952699.0,36,0,1,4,0,0,197.22,0,7.29,3,1
33020885.0,Cundinamarca,Piscicultura,Tilapia,50,37,14.92,2277879.0,128815546.0,36,1,1,4,0,1,72.95,0,6.27,4,1
11286643.0,Cundinamarca,Tecnología_Agrícola,Sensores_Humedad,57,33,7.66,12008535.0,80507482.0,48,1,1,0,0,1,154.48,0,6.0,3,1
87031056.0,Guainía,Energía_Solar,Secador_Solar,49,25,40.66,8359095.0,182262984.0,36,1,1,3,1,1,74.65,0,6.0,5,1
51869822.0,Guaviare,Agricultura,Hortalizas,22,0,11.52,4950520.0,194058846.0,48,1,1,2,0,0,79.97,0,8.88,3,0
16200646.0,Arauca,Ganadería,Leche,34,3,36.01,10112038.0,38859666.0,48,1,0,2,0,1,23.09,0,11.49,3,1
84092760.0,Risaralda,Piscicultura,Trucha,25,38,47.19,9911004.0,48487465.0,12,1,1,3,0,0,48.69,0,6.0,4,1
24509187.0,Chocó,Piscicultura,Pez_Gato,74,25,26.62,3774704.0,107498050.0,36,1,0,0,0,1,33.73,1,13.26,2,0
37780899.0,Tolima,Agricultura,Yuca,59,32,27.23,1231643.0,22793861.0,12,1,1,4,1,0,32.68,1,6.0,5,1
15409861.0,Boyacá,Energía_Solar,Placa_Fotovoltaica,51,32,23.32,6957441.0,90107438.0,36,1,0,4,0,1,2.79,0,8.72,4,1
98825083.0,La Guajira,Porcícola,Cerdo_Encaste,26,7,16.63,8887069.0,118449297.0,12,1,1,4,0,0,158.96,0,6.0,4,1
65478034.0,Putumayo,Energía_Solar,Secador_Solar,73,19,24.04,13247795.0,106804346.0,12,1,1,2,1,1,94.12,1,6.0,5,1
22831595.0,Córdoba,Energía_Solar,Bomba_Solar,40,15,30.34,13980678.0,69527174.0,12,0,0,2,0,0,161.03,0,12.57,1,0
85524262.0,Atlántico,Porcícola,Chancho_Gordo,52,20,49.31,8309034.0,110776932.0,60,1,1,0,0,0,122.9,0,6.39,3,1
87189210.0,Valle del Cauca,Ganadería,Carne_Bovina,67,44,46.92,11504009.0,191966186.0,12,1,0,2,0,1,166.44,0,7.6,5,1
10448345.0,Magdalena,Piscicultura,Pez_Gato,24,25,43.18,7038106.0,45173394.0,24,0,0,1,1,0,101.25,1,13.02,3,1
86246546.0,Tolima,Agricultura,Arroz,32,22,44.51,11394367.0,132692115.0,24,1,0,2,0,1,19.71,1,9.73,1,0
84936358.0,Norte de Santander,Porcícola,Lechón,70,17,23.66,3708182.0,13462355.0,24,0,1,4,1,1,123.74,1,6.64,2,0
25814828.0,Vaupés,Agricultura,Plátano,71,30,33.04,6069119.0,17951199.0,48,1,0,0,0,1,135.88,0,13.14,3,1
58763532.0,Atlántico,Porcícola,Cerdo_Mestizo,37,41,44.81,9806038.0,112606504.0,12,1,1,3,0,0,125.67,0,6.0,4,1
48538877.0,Huila,Agricultura,Cebolla,67,11,19.95,1057843.0,25463140.0,24,0,0,3,1,1,160.47,0,14.86,2,0
SIN_CEDULA,Chocó,Agricultura,Hortalizas,42,0,48.11,11058951.0,9357624.0,48,1,0,0,1,1,146.57,1,9.77,3,0
54196734.0,Nariño,Agricultura,Plátano,20,41,21.08,12664604.0,38445035.0,24,1,1,1,0,0,87.09,0,6.0,1,0
99630668.0,Quindío,Agricultura,Cacao,72,8,30.25,6467812.0,115145588.0,36,1,0,3,1,0,164.0,0,10.85,3,1
90558427.0,Córdoba,Porcícola,Cerdo_Encaste,63,2,35.64,7160782.0,142151486.0,60,1,0,4,0,0,138.67,0,12.27,5,1
48503931.0,Risaralda,Porcícola,Cerdo_Mestizo,41,25,47.55,12888207.0,44483320.0,12,1,0,3,1,0,24.95,1,6.73,4,1
29164528.0,Arauca,Piscicultura,Trucha,51,8,12.61,11814296.0,135310590.0,60,1,1,3,0,1,108.43,0,6.1,3,1
97580056.0,Cundinamarca,Agricultura,Café,63,41,37.43,4891723.0,40582885.0,60,1,1,4,0,1,145.98,1,6.0,2,0
30812709.0,Guainía,Agricultura,Café,39,15,26.28,5400461.0,124624198.0,36,0,0,2,0,1,111.1,0,15.99,3,1
99589817.0,Córdoba,Agricultura,Arroz,28,23,13.79,10440071.0,85332138.0,36,1,0,1,0,1,189.86,0,10.51,2,0
62203051.0,Putumayo,Agricultura,Arroz,65,13,38.94,8797413.0,132490904.0,36,0,1,4,0,0,21.2,0,7.35,4,1
49301804.0,Meta,Energía_Solar,Placa_Fotovoltaica,25,2,27.84,3103660.0,199035287.0,48,1,0,4,0,0,144.74,0,13.41,2,0
14848287.0,Vaupés,Agricultura,Plátano,56,33,33.22,5201005.0,187874308.0,24,1,1,0,1,1,165.07,0,6.0,3,1
61152700.0,Guaviare,Ganadería,Carne_Caprina,60,32,16.48,13579763.0,5834943.0,12,0,1,1,0,1,140.83,1,6.72,4,1
53750190.0,Guainía,Agricultura,Cebolla,52,23,24.32,10572077.0,177660559.0,36,1,1,2,0,1,77.73,0,6.79,4,1
79334164.0,Risaralda,Agricultura,Cacao,66,8,31.06,14800835.0,17965705.0,12,0,0,4,1,0,77.71,0,9.33,4,1
62187215.0,Valle del Cauca,Piscicultura,Trucha,63,12,20.54,11691578.0,190844084.0,12,1,1,2,0,1,117.73,1,6.0,4,1
88998740.0,Sucre,Piscicultura,Pez_Gato,55,1,10.32,14176037.0,59956007.0,12,1,1,4,0,0,80.02,0,6.0,2,0
65257851.0,Sucre,Agricultura,Hortalizas,25,6,48.1,3869878.0,79496792.0,36,1,1,4,0,0,176.75,0,7.92,2,0
58518372.0,Tolima,Agricultura,Papa,71,22,25.82,11755085.0,22869450.0,36,1,1,0,0,1,22.88,0,6.02,4,1
22842659.0,La Guajira,Ganadería,Carne_Caprina,54,18,36.83,1087089.0,26893188.0,24,1,1,3,1,0,128.19,0,7.01,3,1
43978002.0,Santander,Agricultura,Cacao,44,24,20.85,10324792.0,146714410.0,36,1,1,1,0,1,27.69,0,6.0,1,0
12373139.0,Meta,Agricultura,Frutas,45,21,18.08,7463808.0,189144786.0,36,1,0,0,0,0,108.49,0,11.0,4,1
65553464.0,Quindío,Tecnología_Agrícola,Sensores_Humedad,57,10,20.65,5723993.0,124095957.0,12,1,1,2,0,1,143.4,0,6.0,4,1
52801198.0,Caquetá,Piscicultura,Trucha,51,32,20.76,13046142.0,144590753.0,24,1,0,4,0,1,33.94,1,7.2,3,1
28892008.0,Tolima,Piscicultura,Pez_Libri,49,31,27.44,12930601.0,153584100.0,60,1,1,4,0,0,141.1,0,6.0,2,0
45427853.0,Bolívar,Ganadería,Leche,32,20,27.4,1116684.0,56248784.0,36,1,1,1,1,1,28.86,0,8.27,4,1
66882318.0,Guaviare,Ganadería,Carne_Bovina,61,38,25.11,9454973.0,13819778.0,36,0,1,0,1,1,124.49,1,6.81,3,1
83190814.0,Arauca,Piscicultura,Trucha,34,19,7.17,6023218.0,5365185.0,60,1,1,0,1,1,101.61,0,6.7,3,1
20986868.0,Cesar,Porcícola,Cerdo_Mestizo,50,7,25.06,6702386.0,73376610.0,12,1,0,2,0,0,60.32,0,10.43,4,1
50480309.0,Quindío,Porcícola,Chancho_Gordo,64,41,8.87,12614978.0,52085524.0,24,0,0,0,0,0,23.2,0,12.17,3,1
49521538.0,La Guajira,Agricultura,Arroz,63,36,6.74,5199725.0,17151956.0,12,1,1,0,1,0,147.43,1,6.0,2,0
88815702.0,Cundinamarca,Piscicultura,Camarón,69,8,46.67,14191293.0,40008017.0,48,1,1,3,0,1,76.98,0,6.0,3,1
70972984.0,Nariño,Ganadería,Leche,71,24,30.45,3350800.0,29277285.0,36,1,1,1,1,0,18.22,1,7.02,4,1
48673354.0,Risaralda,Energía_Solar,Secador_Solar,33,24,33.14,10210658.0,183401284.0,48,1,0,0,1,0,154.79,1,10.7,4,1
65454431.0,Tolima,Piscicultura,Pez_Libri,46,32,20.39,10343892.0,32352107.0,36,1,1,2,1,0,47.35,0,6.0,4,1
75557447.0,Magdalena,Piscicultura,Tilapia,26,1,45.49,4381171.0,109841450.0,48,1,1,4,0,0,147.55,1,6.0,3,1
93845477.0,Tolima,Agricultura,Cacao,50,18,32.08,5411459.0,120655661.0,60,1,1,0,0,1,113.41,0,8.48,4,1
87982667.0,Córdoba,Piscicultura,Trucha,66,19,38.57,12654139.0,110980444.0,36,1,1,0,1,0,39.71,0,6.0,5,1
65860631.0,Meta,Agricultura,Frutas,46,41,18.74,11617635.0,24316005.0,36,0,1,4,1,0,16.2,0,6.0,3,1
67681017.0,Córdoba,Ganadería,Carne_Caprina,30,40,48.02,5473162.0,67165681.0,48,1,1,3,0,0,119.06,0,6.0,3,1
12667867.0,Meta,Agricultura,Cebolla,38,41,41.11,8382183.0,14997715.0,24,1,1,1,1,1,6.02,1,6.0,4,1
66987271.0,Cesar,Porcícola,Cerdo_Encaste,38,28,42.77,1675860.0,82155633.0,48,0,0,3,0,1,14.03,0,15.25,5,1
51241273.0,Arauca,Agricultura,Maíz,22,5,9.02,3764192.0,41776792.0,36,0,1,2,0,1,140.74,0,10.55,5,1
55718843.0,La Guajira,Ganadería,Carne_Caprina,27,16,13.91,7698652.0,114518344.0,36,0,1,0,1,0,108.24,1,8.89,3,1
